Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
193,Embassy Suites by Hilton St Augustine Beach Oceanfront Resort,29.858507200000002,-81.26636959999999,6594.448010565396,4.2,1826,"hotel,lodging,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,The Conch House Restaurant,29.8932634,-81.29597369999999,2020.3674676430821,4.3,5417,"seafood_restaurant,breakfast_restaurant,night_club,bar,restaurant,food,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Lightner Museum,29.8909482,-81.3136432,991.0030843763493,4.6,4535,"museum,tourist_attraction,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,"Casa Monica Resort & Spa, Autograph Collection",29.8918152,-81.3136305,896.7465977063864,4.4,2761,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Nights of Lights,29.892487,-81.3124332,857.4604138872037,4.5,792,"tourist_attraction,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Saint Augustine Distillery,29.8893837,-81.318608,1184.0989913078747,4.8,2674,"tourist_attraction,historical_landmark,liquor_store,gift_shop,store,museum,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Ripley's Believe It or Not!,29.8995645,-81.31388179999999,163.66370584911084,4.4,8619,"tourist_attraction,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,UF Health Flagler Hospital,29.863,-81.3177548,4086.519943830971,3.0,611,"hospital,doctor,point_of_interest,health,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,San Sebastian Winery,29.891141200000003,-81.3209835,1085.4959235054903,4.6,2036,"tourist_attraction,farm,liquor_store,bar,food,store,wholesaler,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Courtyard St. Augustine Beach,29.848687599999998,-81.2680103,7294.4092181929755,4.3,1507,"hotel,lodging,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Cathedral Basilica of St. Augustine,29.893125200000004,-81.3123911,793.0178970290175,4.8,3137,"church,place_of_worship,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Guy Harvey Resort St. Augustine Beach,29.8366571,-81.26552,8511.01555707702,3.9,2351,"resort_hotel,hotel,lodging,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,Old Jail Museum,29.908013000000004,-81.318612,969.4584356115712,4.6,6531,"museum,tourist_attraction,historical_landmark,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
193,St. Augustine Pirate & Treasure Museum,29.897016999999995,-81.312966,390.21232571611256,4.6,3559,"tourist_attraction,museum,point_of_interest,establishment",Renaissance St. Augustine Historic Downtown Hotel,6 West Castillo Drive St Augustine
194,"Mayo Clinic Hospital, Saint Marys Campus",44.020718,-92.482762,1431.728840555817,3.9,534,"hospital,health,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Apache Mall,44.004145799999996,-92.47865780000001,2285.5171820834366,4.2,4597,"shopping_mall,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,"Mayo Clinic Hospital, Methodist Campus",44.023878499999995,-92.4669704,246.4028955555662,4.3,109,"hospital,health,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,The Kahler Grand Hotel,44.0232749,-92.46569799999999,133.75279962045016,3.6,2049,"hotel,event_venue,extended_stay_hotel,lodging,local_government_office,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Hilton Rochester Mayo Clinic Area,44.023153799999996,-92.4627084,210.40244627726548,4.7,573,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Mayo Clinic - Hilton Building,44.0210053,-92.4663697,172.7334388942982,3.8,18,"hospital,health,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,"Hotel Indigo Rochester – Mayo Clinic Area, an IHG Hotel",44.0209219,-92.4624798,244.2569890662333,4.0,661,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Hyatt House Rochester / Mayo Clinic Area,44.0267996,-92.465052,512.5247291604901,4.3,239,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Hilton Garden Inn Rochester Downtown,44.0208004,-92.46342310000001,198.15945397390718,4.4,785,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Rochester Marriott Mayo Clinic Area,44.0222,-92.4649689,1.0975735984824653,4.3,944,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Mayo Clinic - Charlton Building,44.0239725,-92.46700249999999,256.0723341147001,4.5,146,"hospital,health,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Kahler Inn & Suites,44.0240637,-92.4677554,304.71333729418444,3.5,1236,"hotel,extended_stay_hotel,lodging,local_government_office,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Best Western Rochester Hotel Mayo Clinic Area/St. Mary's,44.002391800000005,-92.48463380000001,2705.311248546035,3.9,428,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Quarry Hill Nature Center,44.030028699999995,-92.4301679,2916.0571127435865,4.8,1316,"tourist_attraction,park,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,"EVEN Hotel Rochester – Mayo Clinic Area, an IHG Hotel",44.022125900000006,-92.479321,1147.2065158954015,4.7,431,"hotel,wedding_venue,spa,event_venue,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Centerstone Plaza Hotel Soldiers Field - Mayo Clinic Area,44.0176582,-92.4686828,584.7871877122958,4.1,812,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Courtyard Rochester Mayo Clinic Area/Saint Marys,44.022092,-92.483857,1509.9094190573799,4.4,559,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Hampton Inn & Suites Rochester-North,44.0837875,-92.5079073,7660.582009364501,4.5,797,"hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Mayo Clinic,44.023044899999995,-92.4663757,146.9403595749065,3.4,73,"hospital,health,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
194,Home2 Suites by Hilton Rochester Mayo Clinic Area,44.0009429,-92.47608070000001,2524.1048262535614,4.7,648,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Rochester Marriott Mayo Clinic Area,101 First Avenue SW Rochester
195,Bayside Marketplace,25.7784025,-80.18679379999999,5871.987485548812,4.5,70085,"shopping_mall,tourist_attraction,marina,event_venue,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Brickell City Centre,25.7671785,-80.1928148,6793.889257443091,4.7,16361,"shopping_mall,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Wynwood Walls,25.8010178,-80.1993841,7160.178518698091,4.7,43805,"museum,tourist_attraction,park,event_venue,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Fontainebleau Miami Beach,25.8178372,-80.1227119,3326.773969103444,4.2,14912,"hotel,resort_hotel,lodging,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,LoanDepot Park,25.7781487,-80.2195998,9121.264282065991,4.5,4794,"stadium,athletic_field,event_venue,atm,finance,sports_club,sports_complex,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Vizcaya Museum & Gardens,25.744386600000002,-80.21047469999999,9500.149639168214,4.7,13390,"tourist_attraction,historical_landmark,museum,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Phillip & Patricia Frost Museum of Science,25.785262099999997,-80.1878898,5884.237859960136,4.5,7759,"tourist_attraction,aquarium,museum,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Bayfront Park,25.775258899999997,-80.18618889999999,5890.138385668615,4.6,19387,"tourist_attraction,performing_arts_theater,park,event_venue,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Jackson Memorial Hospital,25.791811499999998,-80.2125805,8353.185623545338,2.9,1476,"hospital,point_of_interest,health,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,1 Hotel South Beach,25.7994327,-80.1273471,1230.1993354855774,4.5,4137,"hotel,lodging,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,"InterContinental Miami, an IHG Hotel",25.7721907,-80.18590309999999,5957.347749188219,4.5,6419,"hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Loews Miami Beach Hotel,25.7894357,-80.1297317,115.59042249937254,4.5,8907,"resort_hotel,hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Faena Hotel Miami Beach,25.807366299999998,-80.1234789,2175.412021600768,4.6,2557,"hotel,lodging,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,E11EVEN MIAMI,25.7849684,-80.19355689999999,6452.5824243289535,3.6,1604,"night_club,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Hyatt Regency Miami,25.7709263,-80.1910809,6494.057050714036,4.2,5114,"hotel,lodging,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,South Pointe Park Pier,25.7635368,-80.1296706,2776.110808715401,4.8,6867,"tourist_attraction,park,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Jungle Island,25.784981400000003,-80.17422239999999,4521.769133406756,4.1,5291,"tourist_attraction,zoo,amusement_park,amusement_center,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Hilton Miami Downtown,25.791054199999998,-80.1883699,5927.9467191133635,4.2,5664,"hotel,lodging,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Mount Sinai Medical Center,25.812968700000003,-80.1413913,2980.8184206808023,3.7,1381,"pharmacy,medical_lab,hospital,store,point_of_interest,doctor,health,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
195,Miami Seaquarium,25.733894199999998,-80.1652648,7063.322571018964,3.7,14236,"aquarium,tourist_attraction,park,point_of_interest,establishment",Royal Palm South Beach Miami,1545 Collins Avenue Miami Beach
196,San Francisco International Airport,37.619114499999995,-122.38162740000001,2121.1774676924965,4.3,30800,"airport,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,SFO International Terminal,37.614870599999996,-122.38985230000002,2213.5824278356677,4.0,270,"bus_stop,transit_station,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Hillsdale Shopping Center,37.5378764,-122.300907,9420.896662612407,4.3,6625,"shopping_mall,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,SFO Airport Terminal 2-Lower Level,37.616759,-122.38381880000001,2000.2494354159337,4.3,166,"bus_station,transit_station,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Hyatt Regency San Francisco Airport,37.593872499999996,-122.36512610000001,1039.7496108553912,4.3,4575,"hotel,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,College of San Mateo,37.535478999999995,-122.33551209999999,8034.475143782709,4.5,203,"university,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,San Francisco Airport Marriott Waterfront,37.602243,-122.37043500000001,3.386821650155138,4.3,3701,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Mills-Peninsula Medical Center,37.592304899999995,-122.3824274,1525.6081438404071,3.4,222,"hospital,health,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,The Westin San Francisco Airport,37.603461599999996,-122.37615199999999,520.7580275373464,4.2,3106,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Millbrae,37.600244599999996,-122.38679139999999,1455.9243435407627,3.6,123,"subway_station,transit_station,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Skyline College,37.630065699999996,-122.46590339999999,8959.36590920492,4.3,99,"university,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Hilton San Francisco Airport Bayfront,37.589939199999996,-122.34275889999999,2795.918223087771,4.0,2707,"hotel,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Kaiser Permanente South San Francisco Medical Center,37.659693399999995,-122.43963559999999,8829.675264313966,4.5,545,"hospital,health,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,San Francisco International Airport,37.616060499999996,-122.392304,2464.644976806702,3.7,331,"transit_station,train_station,subway_station,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Grand Hyatt at SFO,37.612801,-122.39389930000002,2377.151347667317,4.7,1055,"resort_hotel,hotel,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,"Crowne Plaza San Francisco Airport, an IHG Hotel",37.5900099,-122.3596198,1659.2993380555667,3.7,2294,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,Aloft San Francisco Airport,37.60294,-122.37784939999997,656.4964587387493,4.2,2510,"hotel,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,San Mateo DMV,37.5786377,-122.32411979999999,4851.846265218569,3.3,945,"local_government_office,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,CuriOdyssey,37.5907,-122.3196,4659.7444794876355,4.6,1785,"tourist_attraction,zoo,event_venue,museum,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
196,DoubleTree by Hilton Hotel San Francisco Airport,37.5906629,-122.3511341,2132.4921966224338,4.0,2198,"hotel,lodging,point_of_interest,establishment",San Francisco Airport Marriott Waterfront,1800 Old Bayshore Highway Burlingame
197,University of Michigan,42.277145,-83.7382071,4031.109981083295,4.4,633,"university,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Michigan Stadium,42.2658365,-83.74869559999999,2961.8010058489167,4.8,8693,"stadium,sports_complex,athletic_field,event_venue,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Briarwood Mall,42.2405592,-83.746567,876.2596684413397,4.2,6153,"shopping_mall,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,C.S. Mott Children's Hospital,42.281890999999995,-83.7271714,4611.237241750526,4.2,646,"hospital,health,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,University of Michigan Hospital,42.2837581,-83.7311527,4778.341630345975,3.3,677,"hospital,health,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Trinity Health Ann Arbor Hospital,42.2645802,-83.65309909999999,7307.302149972422,3.1,684,"hospital,health,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Blake Transit Center,42.278418099999996,-83.7469959,4266.574377495733,4.3,43,"bus_stop,transit_station,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,VA Ann Arbor Healthcare System,42.2866278,-83.7141772,5387.415427561604,4.0,501,"hospital,health,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Washtenaw Community College,42.2635478,-83.6655359,6316.406413042295,4.6,233,"university,school,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Eastern Michigan University,42.2506803,-83.624089,9270.03925108092,4.1,278,"university,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Ann Arbor Hands-On Museum and Leslie Science & Nature Center,42.282004099999995,-83.7465101,4649.260623719358,4.7,3464,"tourist_attraction,museum,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Graduate by Hilton Ann Arbor,42.2815095,-83.7414866,4535.154250905198,4.4,1185,"hotel,restaurant,lodging,point_of_interest,food,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Geddes + CCTC,42.2778291,-83.73507409999999,4103.4478650547535,4.7,13,"bus_station,transit_station,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Central Campus Classroom Building,42.2777056,-83.7342877,4091.349451827581,4.3,7,"university,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Matthaei Botanical Gardens,42.302233799999996,-83.6632035,9070.666541183467,4.8,3025,"tourist_attraction,park,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,University of Michigan Museum of Natural History,42.2792165,-83.7338101,4260.696903495465,4.7,2109,"tourist_attraction,museum,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,DoubleTree by Hilton Ann Arbor North,42.3041765,-83.6901405,7978.311009058511,4.3,850,"hotel,lodging,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Robotics Building (FMCRB),42.2943546,-83.7097256,6319.743412821757,4.8,20,"university,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Weber's Boutique Hotel,42.2847704,-83.79283649999999,6759.3585847737,4.4,4001,"hotel,banquet_hall,wedding_venue,convention_center,resort_hotel,spa,event_venue,lodging,point_of_interest,food,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
197,Gallup Park,42.2757364,-83.6974941,4998.599536305125,4.7,2316,"park,tourist_attraction,point_of_interest,establishment",Sheraton Ann Arbor Hotel,3200 Boardwalk Street Ann Arbor
198,Boston Logan International Airport,42.365601999999996,-71.0096136,6482.835039887181,4.1,20861,"airport,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Boston-South Station,42.349759999999996,-71.05593999999999,2341.847468164881,3.6,440,"bus_station,transit_station,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Fenway Park,42.3466764,-71.0972178,1084.0076347315985,4.8,40792,"stadium,tourist_attraction,athletic_field,event_venue,sports_complex,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Harvard University,42.3744368,-71.1182488,4209.2953876096335,4.5,5717,"university,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,TD Garden,42.366198,-71.062146,2855.248759006077,4.6,21582,"stadium,event_venue,sports_complex,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,South Station,42.3519217,-71.0550703,2462.566252763776,4.1,850,"bus_stop,train_station,subway_station,transit_station,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Northeastern University,42.339904,-71.0898892,854.5916607143608,4.7,1070,"university,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Encore Boston Harbor,42.395214300000006,-71.0695365,5572.5410875055,4.3,17860,"resort_hotel,shopping_mall,hotel,lodging,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,New England Aquarium,42.3592478,-71.0491475,3210.5036359281726,4.4,24554,"aquarium,tourist_attraction,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Massachusetts Institute of Technology,42.360091,-71.09416,1748.5699257091426,4.7,3866,"university,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Boston Common,42.3550897,-71.0657256,1797.0531119977313,4.7,35368,"tourist_attraction,park,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,"Museum of Fine Arts, Boston",42.339380999999996,-71.094048,1123.1030920751864,4.8,17153,"tourist_attraction,museum,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Prudential Center,42.347056699999996,-71.08174269999999,208.61591363984314,4.5,13631,"shopping_mall,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Harvard Square,42.373464999999996,-71.1189467,4168.745947484505,4.5,9550,"tourist_attraction,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Faneuil Hall Marketplace,42.360189,-71.0551145,2837.1019108828136,4.5,44975,"market,shopping_mall,tourist_attraction,food,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Museum of Science,42.367714,-71.0709771,2616.110502661117,4.7,20952,"museum,tourist_attraction,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Isabella Stewart Gardner Museum,42.338144199999995,-71.0990577,1528.8908099372566,4.7,9004,"tourist_attraction,museum,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Assembly Row,42.3942477,-71.07914099999999,5351.353562955798,4.5,11090,"shopping_mall,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Massachusetts General Hospital,42.362567899999995,-71.068767,2205.4535682213395,3.7,853,"hospital,health,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
198,Boston Children's Hospital,42.337507599999995,-71.1054497,2010.7558725702709,4.2,884,"hospital,doctor,health,point_of_interest,establishment",Sheraton Boston Hotel,39 Dalton Street Boston
199,Myrtle Beach International Airport,33.682201899999995,-78.92789429999999,6718.743609588332,4.5,4870,"airport,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Broadway at the Beach,33.7156173,-78.8819491,1108.8422754201633,4.6,62591,"shopping_mall,tourist_attraction,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Ripley's Aquarium of Myrtle Beach,33.7157081,-78.87775760000001,769.8483221844514,4.4,20587,"aquarium,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Tanger Outlets Myrtle Beach Hwy 501,33.7509254,-78.9577255,8722.70397523268,4.5,10154,"shopping_mall,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Coastal Grand Mall,33.702481399999996,-78.9234243,5211.344096692558,4.4,8881,"shopping_mall,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Dunes Village Resort,33.7243148,-78.841173,2811.998631614722,4.2,7387,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Myrtle Beach State Park,33.6511978,-78.93062499999999,9414.561680924535,4.7,7201,"hiking_area,tourist_attraction,park,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,SkyWheel Myrtle Beach,33.6940259,-78.87737179999999,2931.426590868343,4.6,14787,"tourist_attraction,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Compass Cove Myrtle Beach Resort,33.6669444,-78.9086111,6831.7165407520515,3.8,7913,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Marriott Myrtle Beach Resort & Spa at Grande Dunes,33.7482305,-78.80806230000002,6628.024695937965,4.5,2982,"hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Grand Strand Medical Center,33.7583409,-78.8200993,6367.433037631348,4.2,5206,"hospital,health,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Crown Reef Beach Resort and Waterpark,33.6609811,-78.91516539999999,7713.203568663389,3.7,6614,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Hilton Grand Vacations Club Ocean Enclave Myrtle Beach,33.6966757,-78.8745065,2598.0103918035866,4.6,2612,"hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Topgolf Myrtle Beach,33.7138912,-78.8720244,670.0296558998672,4.4,1621,"stadium,amusement_park,golf_course,bar,sports_complex,athletic_field,american_restaurant,health,event_venue,restaurant,food,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Sheraton Broadway Resort Villas,33.7189824,-78.8706002,108.95581275059473,4.3,2671,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,The Caribbean Resort and Villas,33.7079698,-78.86098659999999,1620.5395068331559,3.8,8770,"hotel,resort_hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,WonderWorks Myrtle Beach,33.7168203,-78.8843065,1267.237916933944,4.5,7348,"amusement_park,tourist_attraction,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Pirates Voyage Dinner & Show,33.7644119,-78.8086093,7610.761843908394,4.7,13292,"tourist_attraction,performing_arts_theater,event_venue,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
199,Breakers Myrtle Beach Resort,33.700950299999995,-78.8699303,2106.363506141018,4.1,5673,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Broadway Plantation Resort Villas,3301 Robert M. Grissom Parkway Myrtle Beach
