Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
3668,MetroHealth Medical Center - Main Campus,41.4620548,-81.6981694,8783.63943015534,3.1,473,"hospital,health,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,House from A Christmas Story,41.4687384,-81.6873816,9860.614762660796,4.7,6112,"bed_and_breakfast,gift_shop,tourist_attraction,museum,lodging,point_of_interest,store,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Lakewood Park,41.4948088,-81.7971556,6012.098349349515,4.8,6076,"park,playground,tourist_attraction,swimming_pool,sports_complex,athletic_field,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Baldwin Wallace University,41.37111650000001,-81.8478088,8724.390946295498,4.6,46,"university,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Parma Bureau of Motor Vehicles,41.4064203,-81.7703176,4536.400617833944,4.0,893,"point_of_interest,local_government_office,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Hilton Garden Inn Cleveland Airport,41.4248353,-81.8465942,4295.027550115174,4.2,1182,"hotel,lodging,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Steelyard Commons,41.4606188,-81.6888907,9492.348013289919,3.7,11902,"shopping_mall,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Rocky River Nature Center,41.4090491,-81.88402099999999,7868.397105872749,4.9,2138,"tourist_attraction,park,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,La Quinta Inn & Suites by Wyndham Cleveland - Airport North,41.4398925,-81.8042146,391.70958811608165,3.9,1796,"hotel,motel,lodging,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Rocky River Reservation,41.4099794,-81.8834911,7782.822387063401,4.8,7396,"park,tourist_attraction,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Metrohealth,41.404489999999996,-81.77481999999999,4535.27325832941,3.3,161,"hospital,doctor,health,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Cleveland Script Sign - Edgewater Park,41.4875796,-81.74927579999999,6687.089335956588,4.8,2501,"tourist_attraction,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,"Crowne Plaza Cleveland Airport, an IHG Hotel",41.3701009,-81.8255635,8149.872350056498,3.9,1341,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3668,Wyndham Cleveland Airport,41.437731199999995,-81.80056359999999,346.47664966877676,3.8,2171,"hotel,lodging,point_of_interest,establishment",Four Points by Sheraton Cleveland Airport,4181 West 150th Street Cleveland
3669,Hampton Inn Clovis,34.4420915,-103.19476960000001,126.32556242752587,4.6,106,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Best Western Cannon A.F.B.,34.3970334,-103.1680066,5546.925518108851,4.7,264,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Holiday Inn Express Hotel & Suites Clovis,34.4467972,-103.1972419,621.3613629016517,4.2,423,"hotel,lodging,wedding_venue,event_venue,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Hillcrest Park Zoo,34.4084766,-103.1834935,3824.299861245662,4.3,763,"zoo,tourist_attraction,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Fairfield Inn & Suites Clovis,34.4413714,-103.19576289999999,5.084310264167354,4.4,353,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Plains Regional Medical Center,34.4205557,-103.23405179999999,4200.923170012888,2.3,150,"hospital,point_of_interest,health,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Home2 Suites by Hilton Clovis,34.4421956,-103.1945432,149.6238546619004,4.5,73,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Sleep Inn,34.396811,-103.177455,5229.224906690248,3.9,366,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Travelers World Campground,34.4038529,-103.26052879999999,7254.16934743628,4.6,184,"rv_park,campground,park,lodging,auto_parts_store,car_repair,store,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,United States Postal Service,34.4205117,-103.2199873,3206.7918887504075,3.3,84,"post_office,local_government_office,finance,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Days Inn & Suites by Wyndham Clovis,34.396525,-103.1707005,5489.055459748365,3.8,528,"hotel,motel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Clovis Community College,34.4022244,-103.1671293,5082.401091687109,4.4,68,"university,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Motor Vehicle Department,34.4043393,-103.21545830000001,4491.790642371871,3.5,199,"local_government_office,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,TownePlace Suites Clovis,34.4453007,-103.1973201,462.2484108769805,4.3,172,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Quality Inn,34.396184999999996,-103.166494,5695.044230587331,3.3,371,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,North Plains Mall,34.4251091,-103.19398799999999,1812.1159037426062,3.8,1179,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Planet Fitness,34.4331934,-103.1993279,961.6195652946815,4.3,350,"gym,spa,fitness_center,point_of_interest,health,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Comfort Suites,34.443768999999996,-103.195574,271.19475775734537,4.2,702,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Super 8 by Wyndham Clovis,34.3963022,-103.167121,5656.582702652818,4.2,460,"hotel,motel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3669,Clovis RV Park,34.4293403,-103.1930618,1357.4197014003057,4.6,114,"rv_park,lodging,point_of_interest,establishment",Fairfield Inn & Suites Clovis,4305 North Prince St Clovis
3670,Crossgates Mall,42.689963,-73.8501765,8733.344919953888,4.3,14138,"shopping_mall,event_venue,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,University at Albany,42.6850273,-73.8247903,6666.173211328351,4.4,526,"university,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Albany-Rensselaer,42.6410631,-73.7412044,1774.9332734592003,4.4,351,"train_station,transit_station,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Albany Medical Center,42.6535229,-73.77646779999999,1658.2419191199347,2.4,989,"pharmacy,hospital,doctor,health,point_of_interest,store,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Colonie Center,42.710263399999995,-73.8164807,8086.828427719733,4.3,8320,"shopping_mall,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Siena College,42.718949599999995,-73.7513323,7390.897901765833,4.5,156,"university,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Hudson Valley Community College,42.695830799999996,-73.68238529999999,7718.6085508844435,4.0,181,"university,school,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,St. Peter's Hospital,42.6559038,-73.8038346,3910.428412432512,2.7,544,"hospital,health,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Hilton Albany,42.6506469,-73.75312339999999,332.85173258134313,3.5,2649,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,"Crowne Plaza Albany - the Desmond Hotel, an IHG Hotel",42.728085,-73.798999,9094.414371285011,4.3,2258,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,New York State Capitol,42.652772,-73.7572388,85.10330953211947,4.6,1758,"historical_landmark,tourist_attraction,local_government_office,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Empire State Plaza,42.6501631,-73.7599034,402.92956468652426,4.5,1820,"event_venue,art_gallery,museum,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,New York State Museum,42.648580599999995,-73.7611611,600.188560718472,4.7,3554,"museum,tourist_attraction,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Albany Bus Terminal,42.6459851,-73.75134419999999,835.1194968966006,2.5,125,"bus_stop,transit_station,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Hampton Inn & Suites Albany-Downtown,42.653497099999996,-73.75154789999999,396.4059592330286,4.1,1389,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Marriott Albany,42.720667,-73.799863,8368.89361729443,4.2,1442,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Renaissance Albany Hotel,42.6506249,-73.75568659999999,221.8446479507159,4.4,1163,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Stuyvesant Plaza,42.6830353,-73.8396394,7614.093457027495,4.4,2573,"shopping_mall,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Collins Circle - SUNY Albany,42.6882294,-73.8230556,6750.005182389343,4.2,20,"bus_station,transit_station,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3670,Hyatt Place Albany/Downtown,42.6546429,-73.7473155,764.4177039090187,4.1,106,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Albany-Colonie,8 California Avenue Albany
3671,Lakecrest Casino and Hotel,34.1321522,-97.11714339999999,8603.929104683964,4.2,238,"casino,hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Mercy Hospital Ardmore,34.1890078,-97.14090120000002,2312.451503302571,3.5,241,"hospital,point_of_interest,health,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Hilton Garden Inn Ardmore,34.1833348,-97.1642876,1851.1333449662256,4.2,558,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Gold Mountain Casino,34.1847924,-97.108559,5222.144041890098,3.6,1528,"casino,tourist_attraction,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Courtyard Ardmore,34.196869,-97.161678,342.40048389936294,4.5,550,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Best Western Plus Ardmore Inn & Suites,34.172122699999996,-97.16143760000001,3090.033190584761,4.5,995,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Hampton Inn & Suites Ardmore,34.1699559,-97.1631828,3330.860878138912,4.3,556,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,"Holiday Inn Ardmore I-35, an IHG Hotel",34.197987499999996,-97.162154,213.46919127081668,4.5,512,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,SpringHill Suites Ardmore,34.1999271,-97.1623608,4.823587936712812,4.3,505,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Microtel Inn & Suites by Wyndham Ardmore,34.188833599999995,-97.1698085,1410.514811912198,3.7,690,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,"Holiday Inn Express & Suites Ardmore, an IHG Hotel",34.1901973,-97.1625328,1079.3504889100416,4.1,151,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,La Quinta Inn & Suites by Wyndham Ardmore,34.1906986,-97.1615601,1025.7955767104534,4.3,82,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Comfort Inn & Suites Ardmore,34.171023999999996,-97.163135,3212.0227960438674,3.9,632,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Ardmore Regional Park,34.2079254,-97.1590509,941.3299107893084,4.6,297,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Hardy Murphy Coliseum,34.1616481,-97.119282,5810.829242974898,4.3,382,"stadium,sports_complex,event_venue,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Econo Lodge,34.17167,-97.165081,3149.5844247179334,3.6,583,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,"Motel 6 Ardmore, OK",34.1748213,-97.1655159,2804.3749545644387,3.4,916,"motel,hotel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,United States Postal Service,34.1715164,-97.1313581,4251.1671428086975,2.1,63,"post_office,local_government_office,finance,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Planet Fitness,34.1896625,-97.1450558,1953.7194917842637,4.5,366,"gym,fitness_center,spa,point_of_interest,health,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3671,Days Inn by Wyndham Ardmore,34.171969,-97.1632855,3107.3391638967028,3.1,440,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Ardmore,2501 Centennial Drive North Ardmore
3672,White Marsh Mall,39.375206299999995,-76.4675701,5359.892523539022,4.3,9931,"shopping_mall,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,CCBC Essex,39.3545406,-76.4817584,6404.451250363009,4.1,243,"university,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,MedStar Franklin Square Medical Center,39.351473,-76.47825139999999,6157.6676522709595,3.3,1776,"hospital,health,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Gunpowder Falls State Park Hammerman Area,39.36093580000001,-76.3462699,5290.781602785337,4.5,3308,"tourist_attraction,park,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,MVA - Essex,39.3170472,-76.4620889,6795.855438014042,3.7,1148,"point_of_interest,local_government_office,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Martin State Airport,39.329982900000005,-76.42148689999999,3692.790997099565,4.5,96,"airport,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,THE AVENUE at White Marsh,39.370686400000004,-76.4645872,4987.741020038875,4.5,7104,"shopping_mall,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Franklin Square Hospital,39.3514708,-76.4791788,6236.155428429616,2.3,10,"hospital,health,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Urban Air Trampoline and Adventure Park,39.3497505,-76.4084548,1303.5498904461479,4.0,1084,"amusement_park,playground,amusement_center,sports_complex,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Hilton Garden Inn Baltimore/White Marsh,39.3724061,-76.4584114,4517.175252085142,3.9,1490,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,White Marsh Park-n-Ride,39.3774538,-76.4615022,4946.373884913992,4.2,52,"bus_stop,transit_station,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Holiday Inn Express White Marsh,39.3782767,-76.4401712,3351.9127325707927,4.5,248,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Angel Park,39.4143305,-76.44984649999999,6900.042528190736,4.8,1881,"playground,tourist_attraction,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Hampton Inn Baltimore/White Marsh,39.3718754,-76.4594903,4591.343194876096,3.5,1036,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,"Home2 Suites by Hilton Baltimore/White Marsh, MD",39.375443,-76.4386734,3075.2020616017485,3.9,969,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,La Quinta Inn & Suites by Wyndham Baltimore N / White Marsh,39.338344,-76.4906117,7569.890210561647,3.7,1029,"hotel,motel,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,K1 Speed,39.327416,-76.4849792,7640.163875281611,4.7,3242,"amusement_center,tourist_attraction,event_venue,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Residence Inn Baltimore White Marsh,39.3777423,-76.4569205,4593.577734676641,3.9,646,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Fairfield Inn & Suites White Marsh,39.3780657,-76.4581329,4703.532580609466,4.1,793,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3672,Miami Beach Park,39.306664,-76.3703089,6894.190511239806,4.2,454,"park,tourist_attraction,point_of_interest,establishment",SpringHill Suites Baltimore White Marsh/Middle River,6110 Greenleigh Avenue Middle River
3673,Tanger Gonzales,30.2115261,-90.94977779999999,402.40985353300636,4.5,5565,"shopping_mall,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Houmas House Estate and Gardens,30.140658000000002,-90.935071,7654.942764615197,4.7,2343,"historical_landmark,wedding_venue,cafe,gift_shop,event_venue,park,american_restaurant,restaurant,food,store,museum,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Home2 Suites by Hilton Gonzales,30.209320299999998,-90.9530121,229.081005285651,4.4,474,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,"Holiday Inn Express & Suites Gonzales, an IHG Hotel",30.211111900000002,-90.95305309999999,384.78124577132394,4.7,389,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Airborne X Gonzales,30.281566800000004,-90.95220549999999,8170.739350394955,4.7,246,"playground,amusement_center,amusement_park,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Alliance Safety Council,30.1926133,-90.9331225,2438.5764217687192,4.3,95,"local_government_office,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Clarion Inn Conference Center,30.2094999,-90.9368018,1382.71648952481,4.4,804,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Our Lady of the Lake Ascension,30.209840099999997,-90.9318357,1861.214514701867,4.6,484,"hospital,point_of_interest,health,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,SpringHill Suites Baton Rouge Gonzales,30.207921499999998,-90.951291,26.478939644358757,4.3,435,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,River Parishes Community College Gonzales,30.190955300000002,-90.9307856,2727.949851975209,4.3,40,"university,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Sleep Inn Geismar - Gonzales,30.266946299999997,-90.9863194,7367.263424991196,4.4,168,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Planet Fitness,30.2461184,-90.9178458,5299.601414531243,4.3,404,"gym,fitness_center,spa,point_of_interest,health,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Hampton Inn Gonzales,30.209386499999994,-90.95193069999999,164.68867235006618,3.9,400,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,TownePlace Suites Baton Rouge Gonzales,30.207608399999994,-90.94921629999999,188.67944205457846,4.4,305,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Quality Inn & Suites Near Tanger Outlet Mall,30.2098592,-90.949961,224.87416485135276,4.3,291,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Western Inn,30.211099099999995,-90.9381962,1284.1230222696984,3.3,207,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,Comfort Suites near Tanger Outlet Mall,30.2066031,-90.9510861,165.54010709103667,4.2,380,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,St John the Evangelist,30.290896399999998,-90.9769616,9536.708336790898,4.8,109,"church,place_of_worship,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,"Candlewood Suites Gonzales - Baton Rouge Area, an IHG Hotel",30.208551999999997,-90.9492643,183.5259291356244,4.4,245,"hotel,wedding_venue,extended_stay_hotel,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3673,The Gold Club,30.212516700000002,-90.9880957,3589.064320432615,4.2,42,"night_club,bar,point_of_interest,establishment",SpringHill Suites Baton Rouge Gonzales,2801 South Cabela's Parkway Gonzales
3674,Baton Rouge Metropolitan Airport,30.5314872,-91.1520948,1308.1241119656847,4.3,865,"airport,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Southern University and A&M College,30.5265222,-91.1929407,3653.891347908127,4.5,299,"university,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Hilton Baton Rouge Capitol Center,30.448439399999998,-91.1896536,8613.243929304155,4.0,2263,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,The Queen Baton Rouge,30.4595516,-91.19149039999999,7563.3028331128135,3.9,3528,"casino,event_venue,bar,restaurant,food,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,BREC's Baton Rouge Zoo,30.562359400000002,-91.1598293,4716.916347037736,4.2,2758,"zoo,tourist_attraction,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,"WATERMARK Baton Rouge, Autograph Collection",30.4480888,-91.1879356,8588.439888547147,4.6,1034,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Hampton Inn & Suites Baton Rouge Downtown,30.451237199999998,-91.1893248,8313.929778672296,4.4,844,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Courtyard Baton Rouge Downtown,30.449236000000003,-91.18798989999999,8471.535086401784,4.2,370,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Baton Rouge Community College,30.4504642,-91.1354217,7979.398896650608,3.2,115,"university,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Louisiana's Old State Capitol,30.446593000000004,-91.18904429999999,8782.020977803237,4.7,1299,"museum,tourist_attraction,historical_landmark,wedding_venue,event_venue,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Liberty Lagoon,30.449213999999998,-91.11132409999999,8948.387701197636,4.0,1021,"tourist_attraction,amusement_park,park,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Louisiana Office of Motor Vehicles,30.4460772,-91.1079647,9408.794367594704,2.2,919,"local_government_office,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,USS KIDD Veterans Museum,30.443599499999998,-91.19016069999999,9130.994372781752,4.7,2078,"museum,tourist_attraction,historical_landmark,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,SpringHill Suites Baton Rouge North/Airport,30.5201358,-91.155632,10.540403862299964,4.2,619,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Origin Hotel Baton Rouge,30.446710300000003,-91.1863638,8679.111227132706,4.4,63,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Hilton Garden Inn Baton Rouge Airport,30.520147899999998,-91.1572783,167.58697532746683,3.3,876,"hotel,lodging,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Baton Rouge General - Mid City,30.4499411,-91.1530856,7804.9503982407505,3.0,108,"medical_lab,pharmacy,hospital,store,point_of_interest,health,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Planet Fitness,30.450331,-91.0972302,9560.134367656141,4.4,536,"gym,fitness_center,spa,point_of_interest,health,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,19th Judicial District Courthouse,30.446834199999998,-91.187308,8697.421752398104,3.9,43,"courthouse,local_government_office,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
3674,Claiborne Building,30.459873799999997,-91.1886688,7411.631241308122,4.8,4,"local_government_office,point_of_interest,establishment",SpringHill Suites Baton Rouge North/Airport,7980 Howell Boulevard Baton Rouge
